;userID;placeID;rating;food_rating;service_rating;Upayment_accepts;Rcuisine_Type
336;107;86;0;0;0;cash;Fast_Food
337;107;86;0;0;0;cash;South_American
338;107;86;0;0;0;cash;Fast_Food
339;107;86;0;0;0;cash;North_American
340;107;86;0;0;0;cash;Fast_Food
341;107;86;0;0;0;cash;Fast_Food
342;107;86;0;0;0;cash;Asian
343;107;86;0;0;0;cash;Fast_Food
344;107;86;0;0;0;cash;Asian
345;107;86;0;0;0;cash;Ice_Cream
346;107;86;0;0;0;cash;Coffee_Shop
347;107;86;0;0;0;cash;Asian
348;107;86;0;0;0;cash;Game
349;107;86;0;0;0;cash;Family
350;107;86;0;0;0;cash;Mediterranean
351;107;86;0;0;0;credictCard;Coffee_Shop
352;107;86;0;0;0;credictCard;Asian
353;107;86;0;0;0;credictCard;South_American
354;107;86;0;0;0;credictCard;Fast_Food
355;107;86;0;0;0;credictCard;South_American
356;107;86;0;0;0;credictCard;Fast_Food
357;107;86;0;0;0;credictCard;North_American
358;107;86;0;0;0;credictCard;Fast_Food
359;107;86;0;0;0;credictCard;Fast_Food
360;107;86;0;0;0;credictCard;Asian
361;107;86;0;0;0;credictCard;Fast_Food
362;107;86;0;0;0;credictCard;Asian
363;107;86;0;0;0;credictCard;Ice_Cream
364;107;86;0;0;0;credictCard;Coffee_Shop
365;107;86;0;0;0;credictCard;Asian
366;107;86;0;0;0;credictCard;Game
367;107;86;0;0;0;credictCard;Family
368;107;86;0;0;0;credictCard;Mediterranean
369;107;87;0;1;0;credictCard;Coffee_Shop
370;107;87;0;1;0;credictCard;Asian
371;107;87;0;1;0;credictCard;South_American
372;107;87;0;1;0;credictCard;Fast_Food
373;107;87;0;1;0;credictCard;South_American
374;107;87;0;1;0;credictCard;Fast_Food
375;107;87;0;1;0;credictCard;North_American
376;107;87;0;1;0;credictCard;Fast_Food
377;107;87;0;1;0;credictCard;Fast_Food
378;107;87;0;1;0;credictCard;Asian
379;107;87;0;1;0;credictCard;Fast_Food
380;107;87;0;1;0;credictCard;Asian
381;107;87;0;1;0;credictCard;Ice_Cream
382;107;87;0;1;0;credictCard;Coffee_Shop
383;107;87;0;1;0;credictCard;Asian
384;107;87;0;1;0;credictCard;Game
385;107;87;0;1;0;credictCard;Family
386;107;87;0;1;0;credictCard;Mediterranean
387;107;87;0;1;0;cash;Coffee_Shop
388;107;87;0;1;0;cash;Asian
389;107;87;0;1;0;cash;South_American
390;107;87;0;1;0;cash;Fast_Food
391;107;87;0;1;0;cash;South_American
392;107;87;0;1;0;cash;Fast_Food
393;107;87;0;1;0;cash;North_American
394;107;87;0;1;0;cash;Fast_Food
395;107;87;0;1;0;cash;Fast_Food
396;107;87;0;1;0;cash;Asian
397;107;87;0;1;0;cash;Fast_Food
398;107;87;0;1;0;cash;Asian
399;107;87;0;1;0;cash;Ice_Cream
400;107;87;0;1;0;cash;Coffee_Shop
401;107;87;0;1;0;cash;Asian
402;107;87;0;1;0;cash;Game
403;107;87;0;1;0;cash;Family
404;107;87;0;1;0;cash;Mediterranean
405;107;87;0;1;0;credictCard;Coffee_Shop
406;107;87;0;1;0;credictCard;Asian
407;107;87;0;1;0;credictCard;South_American
408;107;87;0;1;0;credictCard;Fast_Food
409;107;87;0;1;0;credictCard;South_American
410;107;87;0;1;0;credictCard;Fast_Food
411;107;87;0;1;0;credictCard;North_American
412;107;87;0;1;0;credictCard;Fast_Food
413;107;87;0;1;0;credictCard;Fast_Food
414;107;87;0;1;0;credictCard;Asian
415;107;87;0;1;0;credictCard;Fast_Food
416;107;87;0;1;0;credictCard;Asian
417;107;87;0;1;0;credictCard;Ice_Cream
418;107;87;0;1;0;credictCard;Coffee_Shop
419;107;87;0;1;0;credictCard;Asian
420;107;87;0;1;0;credictCard;Game
421;107;87;0;1;0;credictCard;Family
422;107;87;0;1;0;credictCard;Mediterranean
423;107;85;1;0;1;credictCard;Coffee_Shop
424;107;85;1;0;1;credictCard;Asian
425;107;85;1;0;1;credictCard;South_American
426;107;85;1;0;1;credictCard;Fast_Food
427;107;85;1;0;1;credictCard;South_American
428;107;85;1;0;1;credictCard;Fast_Food
429;107;85;1;0;1;credictCard;North_American
430;107;85;1;0;1;credictCard;Fast_Food
431;107;85;1;0;1;credictCard;Fast_Food
432;107;85;1;0;1;credictCard;Asian
433;107;85;1;0;1;credictCard;Fast_Food
434;107;85;1;0;1;credictCard;Asian
435;107;85;1;0;1;credictCard;Ice_Cream
436;107;85;1;0;1;credictCard;Coffee_Shop
437;107;85;1;0;1;credictCard;Asian
438;107;85;1;0;1;credictCard;Game
439;107;85;1;0;1;credictCard;Family
440;107;85;1;0;1;credictCard;Mediterranean
441;107;85;1;0;1;cash;Coffee_Shop
442;107;85;1;0;1;cash;Asian
443;107;85;1;0;1;cash;South_American
444;107;85;1;0;1;cash;Fast_Food
445;107;85;1;0;1;cash;South_American
446;107;85;1;0;1;cash;Fast_Food
447;107;85;1;0;1;cash;North_American
448;107;85;1;0;1;cash;Fast_Food
449;107;85;1;0;1;cash;Fast_Food
450;107;85;1;0;1;cash;Asian
451;107;85;1;0;1;cash;Fast_Food
452;107;85;1;0;1;cash;Asian
453;107;85;1;0;1;cash;Ice_Cream
454;107;85;1;0;1;cash;Coffee_Shop
455;107;85;1;0;1;cash;Asian
456;107;85;1;0;1;cash;Game
457;107;85;1;0;1;cash;Family
458;107;85;1;0;1;cash;Mediterranean
459;107;85;1;0;1;credictCard;Coffee_Shop
460;107;85;1;0;1;credictCard;Asian
461;107;85;1;0;1;credictCard;South_American
462;107;85;1;0;1;credictCard;Fast_Food
463;107;85;1;0;1;credictCard;South_American
464;107;85;1;0;1;credictCard;Fast_Food
465;107;85;1;0;1;credictCard;North_American
466;107;85;1;0;1;credictCard;Fast_Food
467;107;85;1;0;1;credictCard;Fast_Food
468;107;85;1;0;1;credictCard;Asian
469;107;85;1;0;1;credictCard;Fast_Food
470;107;85;1;0;1;credictCard;Asian
471;107;85;1;0;1;credictCard;Ice_Cream
472;107;85;1;0;1;credictCard;Coffee_Shop
473;107;85;1;0;1;credictCard;Asian
474;107;85;1;0;1;credictCard;Game
475;107;85;1;0;1;credictCard;Family
476;107;85;1;0;1;credictCard;Mediterranean
477;107;9;0;0;-1;credictCard;Coffee_Shop
478;107;9;0;0;-1;credictCard;Asian
479;107;9;0;0;-1;credictCard;South_American
480;107;9;0;0;-1;credictCard;Fast_Food
481;107;9;0;0;-1;credictCard;South_American
482;107;9;0;0;-1;credictCard;Fast_Food
483;107;9;0;0;-1;credictCard;North_American
484;107;9;0;0;-1;credictCard;Fast_Food
485;107;9;0;0;-1;credictCard;Fast_Food
486;107;9;0;0;-1;credictCard;Asian
487;107;9;0;0;-1;credictCard;Fast_Food
488;107;9;0;0;-1;credictCard;Asian
489;107;9;0;0;-1;credictCard;Ice_Cream
490;107;9;0;0;-1;credictCard;Coffee_Shop
491;107;9;0;0;-1;credictCard;Asian
492;107;9;0;0;-1;credictCard;Game
493;107;9;0;0;-1;credictCard;Family
494;107;9;0;0;-1;credictCard;Mediterranean
495;107;9;0;0;-1;cash;Coffee_Shop
496;107;9;0;0;-1;cash;Asian
497;107;9;0;0;-1;cash;South_American
498;107;9;0;0;-1;cash;Fast_Food
499;107;9;0;0;-1;cash;South_American
500;107;9;0;0;-1;cash;Fast_Food
501;107;9;0;0;-1;cash;North_American
502;107;9;0;0;-1;cash;Fast_Food
503;107;9;0;0;-1;cash;Fast_Food
504;107;9;0;0;-1;cash;Asian
505;107;9;0;0;-1;cash;Fast_Food
506;107;9;0;0;-1;cash;Asian
507;107;9;0;0;-1;cash;Ice_Cream
508;107;9;0;0;-1;cash;Coffee_Shop
509;107;9;0;0;-1;cash;Asian
510;107;9;0;0;-1;cash;Game
511;107;9;0;0;-1;cash;Family
512;107;9;0;0;-1;cash;Mediterranean
513;107;9;0;0;-1;credictCard;Coffee_Shop
514;107;9;0;0;-1;credictCard;Asian
515;107;9;0;0;-1;credictCard;South_American
516;107;9;0;0;-1;credictCard;Fast_Food
517;107;9;0;0;-1;credictCard;South_American
518;107;9;0;0;-1;credictCard;Fast_Food
519;107;9;0;0;-1;credictCard;North_American
520;107;9;0;0;-1;credictCard;Fast_Food
521;107;9;0;0;-1;credictCard;Fast_Food
522;107;9;0;0;-1;credictCard;Asian
523;107;9;0;0;-1;credictCard;Fast_Food
524;107;9;0;0;-1;credictCard;Asian
525;107;9;0;0;-1;credictCard;Ice_Cream
526;107;9;0;0;-1;credictCard;Coffee_Shop
527;107;9;0;0;-1;credictCard;Asian
528;107;9;0;0;-1;credictCard;Game
529;107;9;0;0;-1;credictCard;Family
530;107;9;0;0;-1;credictCard;Mediterranean
531;107;39;1;1;1;credictCard;Coffee_Shop
532;107;39;1;1;1;credictCard;Asian
533;107;39;1;1;1;credictCard;South_American
534;107;39;1;1;1;credictCard;Fast_Food
535;107;39;1;1;1;credictCard;South_American
536;107;39;1;1;1;credictCard;Fast_Food
537;107;39;1;1;1;credictCard;North_American
538;107;39;1;1;1;credictCard;Fast_Food
539;107;39;1;1;1;credictCard;Fast_Food
540;107;39;1;1;1;credictCard;Asian
541;107;39;1;1;1;credictCard;Fast_Food
542;107;39;1;1;1;credictCard;Asian
543;107;39;1;1;1;credictCard;Ice_Cream
544;107;39;1;1;1;credictCard;Coffee_Shop
545;107;39;1;1;1;credictCard;Asian
546;107;39;1;1;1;credictCard;Game
547;107;39;1;1;1;credictCard;Family
548;107;39;1;1;1;credictCard;Mediterranean
549;107;39;1;1;1;cash;Coffee_Shop
550;107;39;1;1;1;cash;Asian
551;107;39;1;1;1;cash;South_American
552;107;39;1;1;1;cash;Fast_Food
553;107;39;1;1;1;cash;South_American
554;107;39;1;1;1;cash;Fast_Food
555;107;39;1;1;1;cash;North_American
556;107;39;1;1;1;cash;Fast_Food
557;107;39;1;1;1;cash;Fast_Food
558;107;39;1;1;1;cash;Asian
559;107;39;1;1;1;cash;Fast_Food
560;107;39;1;1;1;cash;Asian
561;107;39;1;1;1;cash;Ice_Cream
562;107;39;1;1;1;cash;Coffee_Shop
563;107;39;1;1;1;cash;Asian
564;107;39;1;1;1;cash;Game
565;107;39;1;1;1;cash;Family
566;107;39;1;1;1;cash;Mediterranean
567;107;39;1;1;1;credictCard;Coffee_Shop
568;107;39;1;1;1;credictCard;Asian
569;107;39;1;1;1;credictCard;South_American
570;107;39;1;1;1;credictCard;Fast_Food
571;107;39;1;1;1;credictCard;South_American
572;107;39;1;1;1;credictCard;Fast_Food
573;107;39;1;1;1;credictCard;North_American
574;107;39;1;1;1;credictCard;Fast_Food
575;107;39;1;1;1;credictCard;Fast_Food
576;107;39;1;1;1;credictCard;Asian
577;107;39;1;1;1;credictCard;Fast_Food
578;107;39;1;1;1;credictCard;Asian
579;107;39;1;1;1;credictCard;Ice_Cream
580;107;39;1;1;1;credictCard;Coffee_Shop
581;107;39;1;1;1;credictCard;Asian
582;107;39;1;1;1;credictCard;Game
583;107;39;1;1;1;credictCard;Family
584;107;39;1;1;1;credictCard;Mediterranean
585;107;29;0;1;0;credictCard;Coffee_Shop
586;107;29;0;1;0;credictCard;Asian
587;107;29;0;1;0;credictCard;South_American
588;107;29;0;1;0;credictCard;Fast_Food
589;107;29;0;1;0;credictCard;South_American
590;107;29;0;1;0;credictCard;Fast_Food
591;107;29;0;1;0;credictCard;North_American
592;107;29;0;1;0;credictCard;Fast_Food
593;107;29;0;1;0;credictCard;Fast_Food
594;107;29;0;1;0;credictCard;Asian
595;107;29;0;1;0;credictCard;Fast_Food
596;107;29;0;1;0;credictCard;Asian
597;107;29;0;1;0;credictCard;Ice_Cream
598;107;29;0;1;0;credictCard;Coffee_Shop
599;107;29;0;1;0;credictCard;Asian
600;107;29;0;1;0;credictCard;Game
601;107;29;0;1;0;credictCard;Family
602;107;29;0;1;0;credictCard;Mediterranean
603;107;29;0;1;0;cash;Coffee_Shop
604;107;29;0;1;0;cash;Asian
605;107;29;0;1;0;cash;South_American
606;107;29;0;1;0;cash;Fast_Food
607;107;29;0;1;0;cash;South_American
608;107;29;0;1;0;cash;Fast_Food
609;107;29;0;1;0;cash;North_American
610;107;29;0;1;0;cash;Fast_Food
611;107;29;0;1;0;cash;Fast_Food
612;107;29;0;1;0;cash;Asian
613;107;29;0;1;0;cash;Fast_Food
614;107;29;0;1;0;cash;Asian
615;107;29;0;1;0;cash;Ice_Cream
616;107;29;0;1;0;cash;Coffee_Shop
617;107;29;0;1;0;cash;Asian
618;107;29;0;1;0;cash;Game
619;107;29;0;1;0;cash;Family
620;107;29;0;1;0;cash;Mediterranean
621;107;29;0;1;0;credictCard;Coffee_Shop
622;107;29;0;1;0;credictCard;Asian
623;107;29;0;1;0;credictCard;South_American
624;107;29;0;1;0;credictCard;Fast_Food
625;107;29;0;1;0;credictCard;South_American
626;107;29;0;1;0;credictCard;Fast_Food
627;107;29;0;1;0;credictCard;North_American
628;107;29;0;1;0;credictCard;Fast_Food
629;107;29;0;1;0;credictCard;Fast_Food
630;107;29;0;1;0;credictCard;Asian
631;107;29;0;1;0;credictCard;Fast_Food
632;107;29;0;1;0;credictCard;Asian
633;107;29;0;1;0;credictCard;Ice_Cream
634;107;29;0;1;0;credictCard;Coffee_Shop
635;107;29;0;1;0;credictCard;Asian
636;107;29;0;1;0;credictCard;Game
637;107;29;0;1;0;credictCard;Family
638;107;29;0;1;0;credictCard;Mediterranean
639;107;82;0;0;0;credictCard;Coffee_Shop
640;107;82;0;0;0;credictCard;Asian
641;107;82;0;0;0;credictCard;South_American
642;107;82;0;0;0;credictCard;Fast_Food
643;107;82;0;0;0;credictCard;South_American
644;107;82;0;0;0;credictCard;Fast_Food
645;107;82;0;0;0;credictCard;North_American
646;107;82;0;0;0;credictCard;Fast_Food
647;107;82;0;0;0;credictCard;Fast_Food
648;107;82;0;0;0;credictCard;Asian
649;107;82;0;0;0;credictCard;Fast_Food
650;107;82;0;0;0;credictCard;Asian
651;107;82;0;0;0;credictCard;Ice_Cream
652;107;82;0;0;0;credictCard;Coffee_Shop
653;107;82;0;0;0;credictCard;Asian
654;107;82;0;0;0;credictCard;Game
655;107;82;0;0;0;credictCard;Family
656;107;82;0;0;0;credictCard;Mediterranean
657;107;82;0;0;0;cash;Coffee_Shop
658;107;82;0;0;0;cash;Asian
